ward_code,ward_name,ward_type,district_name,province_name
6445,Xã Hòa Sơn,Xã,Huyện Hữu Lũng,Tỉnh Lạng Sơn
6448,Xã Minh Sơn,Xã,Huyện Hữu Lũng,Tỉnh Lạng Sơn
6451,Xã Hồ Sơn,Xã,Huyện Hữu Lũng,Tỉnh Lạng Sơn
6457,Xã Minh Hòa,Xã,Huyện Hữu Lũng,Tỉnh Lạng Sơn
6460,Xã Hòa Thắng,Xã,Huyện Hữu Lũng,Tỉnh Lạng Sơn
6463,Thị trấn Đồng Mỏ,Thị trấn,Huyện Chi Lăng,Tỉnh Lạng Sơn
6466,Thị trấn Chi Lăng,Thị trấn,Huyện Chi Lăng,Tỉnh Lạng Sơn
6469,Xã Vân An,Xã,Huyện Chi Lăng,Tỉnh Lạng Sơn
6472,Xã Vân Thủy,Xã,Huyện Chi Lăng,Tỉnh Lạng Sơn
6475,Xã Gia Lộc,Xã,Huyện Chi Lăng,Tỉnh Lạng Sơn
6478,Xã Bắc Thủy,Xã,Huyện Chi Lăng,Tỉnh Lạng Sơn
6481,Xã Chiến Thắng,Xã,Huyện Chi Lăng,Tỉnh Lạng Sơn
6484,Xã Mai Sao,Xã,Huyện Chi Lăng,Tỉnh Lạng Sơn
6487,Xã Bằng Hữu,Xã,Huyện Chi Lăng,Tỉnh Lạng Sơn
6490,Xã Thượng Cường,Xã,Huyện Chi Lăng,Tỉnh Lạng Sơn
6493,Xã Bằng Mạc,Xã,Huyện Chi Lăng,Tỉnh Lạng Sơn
6496,Xã Nhân Lý,Xã,Huyện Chi Lăng,Tỉnh Lạng Sơn
6499,Xã Lâm Sơn,Xã,Huyện Chi Lăng,Tỉnh Lạng Sơn
6502,Xã Liên Sơn,Xã,Huyện Chi Lăng,Tỉnh Lạng Sơn
6505,Xã Vạn Linh,Xã,Huyện Chi Lăng,Tỉnh Lạng Sơn
6508,Xã Hòa Bình,Xã,Huyện Chi Lăng,Tỉnh Lạng Sơn
6514,Xã Hữu Kiên,Xã,Huyện Chi Lăng,Tỉnh Lạng Sơn
6517,Xã Quan Sơn,Xã,Huyện Chi Lăng,Tỉnh Lạng Sơn
6520,Xã Y Tịch,Xã,Huyện Chi Lăng,Tỉnh Lạng Sơn
6523,Xã Chi Lăng,Xã,Huyện Chi Lăng,Tỉnh Lạng Sơn
6526,Thị trấn Na Dương,Thị trấn,Huyện Lộc Bình,Tỉnh Lạng Sơn
6529,Thị trấn Lộc Bình,Thị trấn,Huyện Lộc Bình,Tỉnh Lạng Sơn
6532,Xã Mẫu Sơn,Xã,Huyện Lộc Bình,Tỉnh Lạng Sơn
6541,Xã Yên Khoái,Xã,Huyện Lộc Bình,Tỉnh Lạng Sơn
6544,Xã Khánh Xuân,Xã,Huyện Lộc Bình,Tỉnh Lạng Sơn
6547,Xã Tú Mịch,Xã,Huyện Lộc Bình,Tỉnh Lạng Sơn
6550,Xã Hữu Khánh,Xã,Huyện Lộc Bình,Tỉnh Lạng Sơn
6553,Xã Đồng Bục,Xã,Huyện Lộc Bình,Tỉnh Lạng Sơn
6559,Xã Tam Gia,Xã,Huyện Lộc Bình,Tỉnh Lạng Sơn
6562,Xã Tú Đoạn,Xã,Huyện Lộc Bình,Tỉnh Lạng Sơn
6565,Xã Khuất Xá,Xã,Huyện Lộc Bình,Tỉnh Lạng Sơn
6577,Xã Thống Nhất,Xã,Huyện Lộc Bình,Tỉnh Lạng Sơn
6589,Xã Sàn Viên,Xã,Huyện Lộc Bình,Tỉnh Lạng Sơn
6592,Xã Đông Quan,Xã,Huyện Lộc Bình,Tỉnh Lạng Sơn
6595,Xã Minh Hiệp,Xã,Huyện Lộc Bình,Tỉnh Lạng Sơn
6598,Xã Hữu Lân,Xã,Huyện Lộc Bình,Tỉnh Lạng Sơn
6601,Xã Lợi Bác,Xã,Huyện Lộc Bình,Tỉnh Lạng Sơn
6604,Xã Nam Quan,Xã,Huyện Lộc Bình,Tỉnh Lạng Sơn
6607,Xã Xuân Dương,Xã,Huyện Lộc Bình,Tỉnh Lạng Sơn
6610,Xã Ái Quốc,Xã,Huyện Lộc Bình,Tỉnh Lạng Sơn
6613,Thị trấn Đình Lập,Thị trấn,Huyện Đình Lập,Tỉnh Lạng Sơn
6616,Thị trấn NT Thái Bình,Thị trấn,Huyện Đình Lập,Tỉnh Lạng Sơn
6619,Xã Bắc Xa,Xã,Huyện Đình Lập,Tỉnh Lạng Sơn
6622,Xã Bính Xá,Xã,Huyện Đình Lập,Tỉnh Lạng Sơn
6625,Xã Kiên Mộc,Xã,Huyện Đình Lập,Tỉnh Lạng Sơn
6628,Xã Đình Lập,Xã,Huyện Đình Lập,Tỉnh Lạng Sơn
6631,Xã Thái Bình,Xã,Huyện Đình Lập,Tỉnh Lạng Sơn
6634,Xã Cường Lợi,Xã,Huyện Đình Lập,Tỉnh Lạng Sơn
6637,Xã Châu Sơn,Xã,Huyện Đình Lập,Tỉnh Lạng Sơn
6640,Xã Lâm Ca,Xã,Huyện Đình Lập,Tỉnh Lạng Sơn
6643,Xã Đồng Thắng,Xã,Huyện Đình Lập,Tỉnh Lạng Sơn
6646,Xã Bắc Lãng,Xã,Huyện Đình Lập,Tỉnh Lạng Sơn
6649,Phường Hà Khánh,Phường,Thành phố Hạ Long,Tỉnh Quảng Ninh
6652,Phường Hà Phong,Phường,Thành phố Hạ Long,Tỉnh Quảng Ninh
6655,Phường Hà Khẩu,Phường,Thành phố Hạ Long,Tỉnh Quảng Ninh
6658,Phường Cao Xanh,Phường,Thành phố Hạ Long,Tỉnh Quảng Ninh
6661,Phường Giếng Đáy,Phường,Thành phố Hạ Long,Tỉnh Quảng Ninh
6664,Phường Hà Tu,Phường,Thành phố Hạ Long,Tỉnh Quảng Ninh
6667,Phường Hà Trung,Phường,Thành phố Hạ Long,Tỉnh Quảng Ninh
6670,Phường Hà Lầm,Phường,Thành phố Hạ Long,Tỉnh Quảng Ninh
6673,Phường Bãi Cháy,Phường,Thành phố Hạ Long,Tỉnh Quảng Ninh
6676,Phường Cao Thắng,Phường,Thành phố Hạ Long,Tỉnh Quảng Ninh
6679,Phường Hùng Thắng,Phường,Thành phố Hạ Long,Tỉnh Quảng Ninh
6685,Phường Trần Hưng Đạo,Phường,Thành phố Hạ Long,Tỉnh Quảng Ninh
6688,Phường Hồng Hải,Phường,Thành phố Hạ Long,Tỉnh Quảng Ninh
6691,Phường Hồng Gai,Phường,Thành phố Hạ Long,Tỉnh Quảng Ninh
6694,Phường Bạch Đằng,Phường,Thành phố Hạ Long,Tỉnh Quảng Ninh
6697,Phường Hồng Hà,Phường,Thành phố Hạ Long,Tỉnh Quảng Ninh
6700,Phường Tuần Châu,Phường,Thành phố Hạ Long,Tỉnh Quảng Ninh
6703,Phường Việt Hưng,Phường,Thành phố Hạ Long,Tỉnh Quảng Ninh
6706,Phường Đại Yên,Phường,Thành phố Hạ Long,Tỉnh Quảng Ninh
7030,Phường Hoành Bồ,Phường,Thành phố Hạ Long,Tỉnh Quảng Ninh
7033,Xã Kỳ Thượng,Xã,Thành phố Hạ Long,Tỉnh Quảng Ninh
7036,Xã Đồng Sơn,Xã,Thành phố Hạ Long,Tỉnh Quảng Ninh
7039,Xã Tân Dân,Xã,Thành phố Hạ Long,Tỉnh Quảng Ninh
7042,Xã Đồng Lâm,Xã,Thành phố Hạ Long,Tỉnh Quảng Ninh
7045,Xã Hòa Bình,Xã,Thành phố Hạ Long,Tỉnh Quảng Ninh
7048,Xã Vũ Oai,Xã,Thành phố Hạ Long,Tỉnh Quảng Ninh
7051,Xã Dân Chủ,Xã,Thành phố Hạ Long,Tỉnh Quảng Ninh
7054,Xã Quảng La,Xã,Thành phố Hạ Long,Tỉnh Quảng Ninh
7057,Xã Bằng Cả,Xã,Thành phố Hạ Long,Tỉnh Quảng Ninh
7060,Xã Thống Nhất,Xã,Thành phố Hạ Long,Tỉnh Quảng Ninh
7063,Xã Sơn Dương,Xã,Thành phố Hạ Long,Tỉnh Quảng Ninh
7066,Xã Lê Lợi,Xã,Thành phố Hạ Long,Tỉnh Quảng Ninh
6709,Phường Ka Long,Phường,Thành phố Móng Cái,Tỉnh Quảng Ninh
6712,Phường Trần Phú,Phường,Thành phố Móng Cái,Tỉnh Quảng Ninh
6715,Phường Ninh Dương,Phường,Thành phố Móng Cái,Tỉnh Quảng Ninh
6721,Phường Trà Cổ,Phường,Thành phố Móng Cái,Tỉnh Quảng Ninh
6724,Xã Hải Sơn,Xã,Thành phố Móng Cái,Tỉnh Quảng Ninh
6727,Xã Bắc Sơn,Xã,Thành phố Móng Cái,Tỉnh Quảng Ninh
6730,Xã Hải Đông,Xã,Thành phố Móng Cái,Tỉnh Quảng Ninh
6733,Xã Hải Tiến,Xã,Thành phố Móng Cái,Tỉnh Quảng Ninh
6736,Phường Hải Yên,Phường,Thành phố Móng Cái,Tỉnh Quảng Ninh
6739,Xã Quảng Nghĩa,Xã,Thành phố Móng Cái,Tỉnh Quảng Ninh
6742,Phường Hải Hoà,Phường,Thành phố Móng Cái,Tỉnh Quảng Ninh
6745,Xã Hải Xuân,Xã,Thành phố Móng Cái,Tỉnh Quảng Ninh
6748,Xã Vạn Ninh,Xã,Thành phố Móng Cái,Tỉnh Quảng Ninh
6751,Phường Bình Ngọc,Phường,Thành phố Móng Cái,Tỉnh Quảng Ninh
6754,Xã Vĩnh Trung,Xã,Thành phố Móng Cái,Tỉnh Quảng Ninh
6757,Xã Vĩnh Thực,Xã,Thành phố Móng Cái,Tỉnh Quảng Ninh
6760,Phường Mông Dương,Phường,Thành phố Cẩm Phả,Tỉnh Quảng Ninh
6763,Phường Cửa Ông,Phường,Thành phố Cẩm Phả,Tỉnh Quảng Ninh
6766,Phường Cẩm Sơn,Phường,Thành phố Cẩm Phả,Tỉnh Quảng Ninh
6769,Phường Cẩm Đông,Phường,Thành phố Cẩm Phả,Tỉnh Quảng Ninh
6772,Phường Cẩm Phú,Phường,Thành phố Cẩm Phả,Tỉnh Quảng Ninh
6775,Phường Cẩm Tây,Phường,Thành phố Cẩm Phả,Tỉnh Quảng Ninh
6778,Phường Quang Hanh,Phường,Thành phố Cẩm Phả,Tỉnh Quảng Ninh
6781,Phường Cẩm Thịnh,Phường,Thành phố Cẩm Phả,Tỉnh Quảng Ninh
6784,Phường Cẩm Thủy,Phường,Thành phố Cẩm Phả,Tỉnh Quảng Ninh
6787,Phường Cẩm Thạch,Phường,Thành phố Cẩm Phả,Tỉnh Quảng Ninh
6790,Phường Cẩm Thành,Phường,Thành phố Cẩm Phả,Tỉnh Quảng Ninh
6793,Phường Cẩm Trung,Phường,Thành phố Cẩm Phả,Tỉnh Quảng Ninh
6796,Phường Cẩm Bình,Phường,Thành phố Cẩm Phả,Tỉnh Quảng Ninh
6799,Xã Hải Hòa,Xã,Thành phố Cẩm Phả,Tỉnh Quảng Ninh
6805,Xã Dương Huy,Xã,Thành phố Cẩm Phả,Tỉnh Quảng Ninh
6808,Phường Vàng Danh,Phường,Thành phố Uông Bí,Tỉnh Quảng Ninh
6811,Phường Thanh Sơn,Phường,Thành phố Uông Bí,Tỉnh Quảng Ninh
6814,Phường Bắc Sơn,Phường,Thành phố Uông Bí,Tỉnh Quảng Ninh
6817,Phường Quang Trung,Phường,Thành phố Uông Bí,Tỉnh Quảng Ninh
6820,Phường Trưng Vương,Phường,Thành phố Uông Bí,Tỉnh Quảng Ninh
6823,Phường Nam Khê,Phường,Thành phố Uông Bí,Tỉnh Quảng Ninh
6826,Phường Yên Thanh,Phường,Thành phố Uông Bí,Tỉnh Quảng Ninh
6829,Xã Thượng Yên Công,Xã,Thành phố Uông Bí,Tỉnh Quảng Ninh
6832,Phường Phương Đông,Phường,Thành phố Uông Bí,Tỉnh Quảng Ninh
6835,Phường Phương Nam,Phường,Thành phố Uông Bí,Tỉnh Quảng Ninh
6838,Thị trấn Bình Liêu,Thị trấn,Huyện Bình Liêu,Tỉnh Quảng Ninh
6841,Xã Hoành Mô,Xã,Huyện Bình Liêu,Tỉnh Quảng Ninh
6844,Xã Đồng Tâm,Xã,Huyện Bình Liêu,Tỉnh Quảng Ninh
6847,Xã Đồng Văn,Xã,Huyện Bình Liêu,Tỉnh Quảng Ninh
6853,Xã Vô Ngại,Xã,Huyện Bình Liêu,Tỉnh Quảng Ninh
6856,Xã Lục Hồn,Xã,Huyện Bình Liêu,Tỉnh Quảng Ninh
6859,Xã Húc Động,Xã,Huyện Bình Liêu,Tỉnh Quảng Ninh
6862,Thị trấn Tiên Yên,Thị trấn,Huyện Tiên Yên,Tỉnh Quảng Ninh
6865,Xã Hà Lâu,Xã,Huyện Tiên Yên,Tỉnh Quảng Ninh
6868,Xã Đại Dực,Xã,Huyện Tiên Yên,Tỉnh Quảng Ninh
6871,Xã Phong Dụ,Xã,Huyện Tiên Yên,Tỉnh Quảng Ninh
6874,Xã Điền Xá,Xã,Huyện Tiên Yên,Tỉnh Quảng Ninh
6877,Xã Đông Ngũ,Xã,Huyện Tiên Yên,Tỉnh Quảng Ninh
6880,Xã Yên Than,Xã,Huyện Tiên Yên,Tỉnh Quảng Ninh
6883,Xã Đông Hải,Xã,Huyện Tiên Yên,Tỉnh Quảng Ninh
6886,Xã Hải Lạng,Xã,Huyện Tiên Yên,Tỉnh Quảng Ninh
6889,Xã Tiên Lãng,Xã,Huyện Tiên Yên,Tỉnh Quảng Ninh
6892,Xã Đồng Rui,Xã,Huyện Tiên Yên,Tỉnh Quảng Ninh
6895,Thị trấn Đầm Hà,Thị trấn,Huyện Đầm Hà,Tỉnh Quảng Ninh
6898,Xã Quảng Lâm,Xã,Huyện Đầm Hà,Tỉnh Quảng Ninh
6901,Xã Quảng An,Xã,Huyện Đầm Hà,Tỉnh Quảng Ninh
6904,Xã Tân Bình,Xã,Huyện Đầm Hà,Tỉnh Quảng Ninh
6910,Xã Dực Yên,Xã,Huyện Đầm Hà,Tỉnh Quảng Ninh
6913,Xã Quảng Tân,Xã,Huyện Đầm Hà,Tỉnh Quảng Ninh
6916,Xã Đầm Hà,Xã,Huyện Đầm Hà,Tỉnh Quảng Ninh
6917,Xã Tân Lập,Xã,Huyện Đầm Hà,Tỉnh Quảng Ninh
6919,Xã Đại Bình,Xã,Huyện Đầm Hà,Tỉnh Quảng Ninh
6922,Thị trấn Quảng Hà,Thị trấn,Huyện Hải Hà,Tỉnh Quảng Ninh
6925,Xã Quảng Đức,Xã,Huyện Hải Hà,Tỉnh Quảng Ninh
6928,Xã Quảng Sơn,Xã,Huyện Hải Hà,Tỉnh Quảng Ninh
6931,Xã Quảng Thành,Xã,Huyện Hải Hà,Tỉnh Quảng Ninh
6937,Xã Quảng Thịnh,Xã,Huyện Hải Hà,Tỉnh Quảng Ninh
6940,Xã Quảng Minh,Xã,Huyện Hải Hà,Tỉnh Quảng Ninh
6943,Xã Quảng Chính,Xã,Huyện Hải Hà,Tỉnh Quảng Ninh
6946,Xã Quảng Long,Xã,Huyện Hải Hà,Tỉnh Quảng Ninh
6949,Xã Đường Hoa,Xã,Huyện Hải Hà,Tỉnh Quảng Ninh
6952,Xã Quảng Phong,Xã,Huyện Hải Hà,Tỉnh Quảng Ninh
6967,Xã Cái Chiên,Xã,Huyện Hải Hà,Tỉnh Quảng Ninh
6970,Thị trấn Ba Chẽ,Thị trấn,Huyện Ba Chẽ,Tỉnh Quảng Ninh
6973,Xã Thanh Sơn,Xã,Huyện Ba Chẽ,Tỉnh Quảng Ninh
6976,Xã Thanh Lâm,Xã,Huyện Ba Chẽ,Tỉnh Quảng Ninh
6979,Xã Đạp Thanh,Xã,Huyện Ba Chẽ,Tỉnh Quảng Ninh
6982,Xã Nam Sơn,Xã,Huyện Ba Chẽ,Tỉnh Quảng Ninh
6985,Xã Lương Minh,Xã,Huyện Ba Chẽ,Tỉnh Quảng Ninh
6988,Xã Đồn Đạc,Xã,Huyện Ba Chẽ,Tỉnh Quảng Ninh
6994,Thị trấn Cái Rồng,Thị trấn,Huyện Vân Đồn,Tỉnh Quảng Ninh
6997,Xã Đài Xuyên,Xã,Huyện Vân Đồn,Tỉnh Quảng Ninh
7000,Xã Bình Dân,Xã,Huyện Vân Đồn,Tỉnh Quảng Ninh
7003,Xã Vạn Yên,Xã,Huyện Vân Đồn,Tỉnh Quảng Ninh
7006,Xã Minh Châu,Xã,Huyện Vân Đồn,Tỉnh Quảng Ninh
7009,Xã Đoàn Kết,Xã,Huyện Vân Đồn,Tỉnh Quảng Ninh
7012,Xã Hạ Long,Xã,Huyện Vân Đồn,Tỉnh Quảng Ninh
7015,Xã Đông Xá,Xã,Huyện Vân Đồn,Tỉnh Quảng Ninh
7018,Xã Bản Sen,Xã,Huyện Vân Đồn,Tỉnh Quảng Ninh
7021,Xã Thắng Lợi,Xã,Huyện Vân Đồn,Tỉnh Quảng Ninh
7024,Xã Quan Lạn,Xã,Huyện Vân Đồn,Tỉnh Quảng Ninh
7027,Xã Ngọc Vừng,Xã,Huyện Vân Đồn,Tỉnh Quảng Ninh
7069,Phường Mạo Khê,Phường,Thành phố Đông Triều,Tỉnh Quảng Ninh
7075,Xã An Sinh,Xã,Thành phố Đông Triều,Tỉnh Quảng Ninh
7078,Xã Tràng Lương,Xã,Thành phố Đông Triều,Tỉnh Quảng Ninh
7081,Phường Bình Khê,Phường,Thành phố Đông Triều,Tỉnh Quảng Ninh
7084,Xã Việt Dân,Xã,Thành phố Đông Triều,Tỉnh Quảng Ninh
7090,Phường Bình Dương,Phường,Thành phố Đông Triều,Tỉnh Quảng Ninh
7093,Phường Đức Chính,Phường,Thành phố Đông Triều,Tỉnh Quảng Ninh
7096,Phường Tràng An,Phường,Thành phố Đông Triều,Tỉnh Quảng Ninh
7099,Xã Nguyễn Huệ,Xã,Thành phố Đông Triều,Tỉnh Quảng Ninh
7102,Phường Thủy An,Phường,Thành phố Đông Triều,Tỉnh Quảng Ninh
7105,Phường Xuân Sơn,Phường,Thành phố Đông Triều,Tỉnh Quảng Ninh
7108,Xã Hồng Thái Tây,Xã,Thành phố Đông Triều,Tỉnh Quảng Ninh
7111,Xã Hồng Thái Đông,Xã,Thành phố Đông Triều,Tỉnh Quảng Ninh
7114,Phường Hoàng Quế,Phường,Thành phố Đông Triều,Tỉnh Quảng Ninh
7117,Phường Yên Thọ,Phường,Thành phố Đông Triều,Tỉnh Quảng Ninh
7120,Phường Hồng Phong,Phường,Thành phố Đông Triều,Tỉnh Quảng Ninh
7123,Phường Kim Sơn,Phường,Thành phố Đông Triều,Tỉnh Quảng Ninh
7126,Phường Hưng Đạo,Phường,Thành phố Đông Triều,Tỉnh Quảng Ninh
7129,Phường Yên Đức,Phường,Thành phố Đông Triều,Tỉnh Quảng Ninh
7132,Phường Quảng Yên,Phường,Thị xã Quảng Yên,Tỉnh Quảng Ninh
7135,Phường Đông Mai,Phường,Thị xã Quảng Yên,Tỉnh Quảng Ninh
7138,Phường Minh Thành,Phường,Thị xã Quảng Yên,Tỉnh Quảng Ninh
7144,Xã Sông Khoai,Xã,Thị xã Quảng Yên,Tỉnh Quảng Ninh
7147,Xã Hiệp Hòa,Xã,Thị xã Quảng Yên,Tỉnh Quảng Ninh
7150,Phường Cộng Hòa,Phường,Thị xã Quảng Yên,Tỉnh Quảng Ninh
7153,Xã Tiền An,Xã,Thị xã Quảng Yên,Tỉnh Quảng Ninh
7156,Xã Hoàng Tân,Xã,Thị xã Quảng Yên,Tỉnh Quảng Ninh
7159,Phường Tân An,Phường,Thị xã Quảng Yên,Tỉnh Quảng Ninh
7162,Phường Yên Giang,Phường,Thị xã Quảng Yên,Tỉnh Quảng Ninh
7165,Phường Nam Hoà,Phường,Thị xã Quảng Yên,Tỉnh Quảng Ninh
7168,Phường Hà An,Phường,Thị xã Quảng Yên,Tỉnh Quảng Ninh
7171,Xã Cẩm La,Xã,Thị xã Quảng Yên,Tỉnh Quảng Ninh
7174,Phường Phong Hải,Phường,Thị xã Quảng Yên,Tỉnh Quảng Ninh
7177,Phường Yên Hải,Phường,Thị xã Quảng Yên,Tỉnh Quảng Ninh
7180,Xã Liên Hòa,Xã,Thị xã Quảng Yên,Tỉnh Quảng Ninh
7183,Phường Phong Cốc,Phường,Thị xã Quảng Yên,Tỉnh Quảng Ninh
7186,Xã Liên Vị,Xã,Thị xã Quảng Yên,Tỉnh Quảng Ninh
7189,Xã Tiền Phong,Xã,Thị xã Quảng Yên,Tỉnh Quảng Ninh
7192,Thị trấn Cô Tô,Thị trấn,Huyện Cô Tô,Tỉnh Quảng Ninh
7195,Xã Đồng Tiến,Xã,Huyện Cô Tô,Tỉnh Quảng Ninh
7198,Xã Thanh Lân,Xã,Huyện Cô Tô,Tỉnh Quảng Ninh
7201,Phường Thọ Xương,Phường,Thành phố Bắc Giang,Tỉnh Bắc Giang
7207,Phường Ngô Quyền,Phường,Thành phố Bắc Giang,Tỉnh Bắc Giang
7210,Phường Hoàng Văn Thụ,Phường,Thành phố Bắc Giang,Tỉnh Bắc Giang
7213,Phường Trần Phú,Phường,Thành phố Bắc Giang,Tỉnh Bắc Giang
7216,Phường Mỹ Độ,Phường,Thành phố Bắc Giang,Tỉnh Bắc Giang
7222,Phường Song Mai,Phường,Thành phố Bắc Giang,Tỉnh Bắc Giang
7225,Phường Xương Giang,Phường,Thành phố Bắc Giang,Tỉnh Bắc Giang
7228,Phường Đa Mai,Phường,Thành phố Bắc Giang,Tỉnh Bắc Giang
7231,Phường Dĩnh Kế,Phường,Thành phố Bắc Giang,Tỉnh Bắc Giang
7441,Phường Dĩnh Trì,Phường,Thành phố Bắc Giang,Tỉnh Bắc Giang
7681,Phường Nham Biền,Phường,Thành phố Bắc Giang,Tỉnh Bắc Giang
7682,Phường Tân An,Phường,Thành phố Bắc Giang,Tỉnh Bắc Giang
7687,Phường Tân Mỹ,Phường,Thành phố Bắc Giang,Tỉnh Bắc Giang
7690,Phường Hương Gián,Phường,Thành phố Bắc Giang,Tỉnh Bắc Giang
7696,Phường Đồng Sơn,Phường,Thành phố Bắc Giang,Tỉnh Bắc Giang
7699,Phường Tân Tiến,Phường,Thành phố Bắc Giang,Tỉnh Bắc Giang
7702,Xã Quỳnh Sơn,Xã,Thành phố Bắc Giang,Tỉnh Bắc Giang
7705,Phường Song Khê,Phường,Thành phố Bắc Giang,Tỉnh Bắc Giang
7708,Phường Nội Hoàng,Phường,Thành phố Bắc Giang,Tỉnh Bắc Giang
7711,Phường Tiền Phong,Phường,Thành phố Bắc Giang,Tỉnh Bắc Giang
7714,Xã Xuân Phú,Xã,Thành phố Bắc Giang,Tỉnh Bắc Giang
7717,Phường Tân Liễu,Phường,Thành phố Bắc Giang,Tỉnh Bắc Giang
7720,Xã Trí Yên,Xã,Thành phố Bắc Giang,Tỉnh Bắc Giang
7723,Xã Lãng Sơn,Xã,Thành phố Bắc Giang,Tỉnh Bắc Giang
7726,Xã Yên Lư,Xã,Thành phố Bắc Giang,Tỉnh Bắc Giang
7729,Xã Tiến Dũng,Xã,Thành phố Bắc Giang,Tỉnh Bắc Giang
7735,Xã Đức Giang,Xã,Thành phố Bắc Giang,Tỉnh Bắc Giang
7738,Phường Cảnh Thụy,Phường,Thành phố Bắc Giang,Tỉnh Bắc Giang
7741,Xã Tư Mại,Xã,Thành phố Bắc Giang,Tỉnh Bắc Giang
7747,Xã Đồng Việt,Xã,Thành phố Bắc Giang,Tỉnh Bắc Giang
7750,Xã Đồng Phúc,Xã,Thành phố Bắc Giang,Tỉnh Bắc Giang
7243,Xã Đồng Tiến,Xã,Huyện Yên Thế,Tỉnh Bắc Giang
7246,Xã Canh Nậu,Xã,Huyện Yên Thế,Tỉnh Bắc Giang
7249,Xã Xuân Lương,Xã,Huyện Yên Thế,Tỉnh Bắc Giang
7252,Xã Tam Tiến,Xã,Huyện Yên Thế,Tỉnh Bắc Giang
7255,Xã Đồng Vương,Xã,Huyện Yên Thế,Tỉnh Bắc Giang
7258,Xã Đồng Hưu,Xã,Huyện Yên Thế,Tỉnh Bắc Giang
7260,Xã Đồng Tâm,Xã,Huyện Yên Thế,Tỉnh Bắc Giang
7261,Xã Tân Hiệp,Xã,Huyện Yên Thế,Tỉnh Bắc Giang
7264,Xã Tiến Thắng,Xã,Huyện Yên Thế,Tỉnh Bắc Giang
7270,Xã Đồng Lạc,Xã,Huyện Yên Thế,Tỉnh Bắc Giang
7273,Xã Đông Sơn,Xã,Huyện Yên Thế,Tỉnh Bắc Giang
7279,Xã Hương Vĩ,Xã,Huyện Yên Thế,Tỉnh Bắc Giang
7282,Xã Đồng Kỳ,Xã,Huyện Yên Thế,Tỉnh Bắc Giang
7285,Xã An Thượng,Xã,Huyện Yên Thế,Tỉnh Bắc Giang
7288,Thị trấn Phồn Xương,Thị trấn,Huyện Yên Thế,Tỉnh Bắc Giang
7291,Xã Tân Sỏi,Xã,Huyện Yên Thế,Tỉnh Bắc Giang
7294,Thị trấn Bố Hạ,Thị trấn,Huyện Yên Thế,Tỉnh Bắc Giang
7306,Thị trấn Nhã Nam,Thị trấn,Huyện Tân Yên,Tỉnh Bắc Giang
7309,Xã Tân Trung,Xã,Huyện Tân Yên,Tỉnh Bắc Giang
7315,Xã Quang Trung,Xã,Huyện Tân Yên,Tỉnh Bắc Giang
7321,Xã An Dương,Xã,Huyện Tân Yên,Tỉnh Bắc Giang
7324,Xã Phúc Hòa,Xã,Huyện Tân Yên,Tỉnh Bắc Giang
7327,Xã Liên Sơn,Xã,Huyện Tân Yên,Tỉnh Bắc Giang
7330,Xã Hợp Đức,Xã,Huyện Tân Yên,Tỉnh Bắc Giang
7333,Xã Lam Sơn,Xã,Huyện Tân Yên,Tỉnh Bắc Giang
7336,Xã Cao Xá,Xã,Huyện Tân Yên,Tỉnh Bắc Giang
7339,Thị trấn Cao Thượng,Thị trấn,Huyện Tân Yên,Tỉnh Bắc Giang
7342,Xã Việt Ngọc,Xã,Huyện Tân Yên,Tỉnh Bắc Giang
7345,Xã Song Vân,Xã,Huyện Tân Yên,Tỉnh Bắc Giang
7348,Xã Ngọc Châu,Xã,Huyện Tân Yên,Tỉnh Bắc Giang
7351,Xã Ngọc Vân,Xã,Huyện Tân Yên,Tỉnh Bắc Giang
7354,Xã Việt Lập,Xã,Huyện Tân Yên,Tỉnh Bắc Giang
7357,Xã Liên Chung,Xã,Huyện Tân Yên,Tỉnh Bắc Giang
7360,Xã Ngọc Thiện,Xã,Huyện Tân Yên,Tỉnh Bắc Giang
7363,Xã Ngọc Lý,Xã,Huyện Tân Yên,Tỉnh Bắc Giang
7366,Xã Quế Nham,Xã,Huyện Tân Yên,Tỉnh Bắc Giang
7375,Thị trấn Vôi,Thị trấn,Huyện Lạng Giang,Tỉnh Bắc Giang
7378,Xã Nghĩa Hòa,Xã,Huyện Lạng Giang,Tỉnh Bắc Giang
7381,Xã Nghĩa Hưng,Xã,Huyện Lạng Giang,Tỉnh Bắc Giang
7384,Xã Quang Thịnh,Xã,Huyện Lạng Giang,Tỉnh Bắc Giang
7387,Xã Hương Sơn,Xã,Huyện Lạng Giang,Tỉnh Bắc Giang
7390,Xã Đào Mỹ,Xã,Huyện Lạng Giang,Tỉnh Bắc Giang
7393,Xã Tiên Lục,Xã,Huyện Lạng Giang,Tỉnh Bắc Giang
7396,Xã An Hà,Xã,Huyện Lạng Giang,Tỉnh Bắc Giang
7399,Thị trấn Kép,Thị trấn,Huyện Lạng Giang,Tỉnh Bắc Giang
7405,Xã Hương Lạc,Xã,Huyện Lạng Giang,Tỉnh Bắc Giang
7408,Xã Dương Đức,Xã,Huyện Lạng Giang,Tỉnh Bắc Giang
7411,Xã Tân Thanh,Xã,Huyện Lạng Giang,Tỉnh Bắc Giang
7417,Xã Tân Hưng,Xã,Huyện Lạng Giang,Tỉnh Bắc Giang
